"Genome","dCUB"
"TARA_SAMEA4397815_METAG_FBKIEFLJ",-0.241208930482176
"GORG_SAMEA6068194_SAGS_AH321C20",0.058630596785313
"TARA_SAMEA2622843_METAG_AHKNABLD",-0.139552133329681
"MARD_SAMN05444358_REFG_MMP05444358",-0.284941810138607
"TARA_SAMEA2621812_METAG_GBDELEPJ",-0.0556638129694724
"TARA_SAMEA2619678_METAG_AMMAMHCO",-0.0252195749776011
"BGEO_SAMN07136687_METAG_HGPPKMNF",-0.0558262239938547
"TARA_SAMEA2591098_METAG_EKCBDPJI",-0.137099443051874
"TARA_SAMEA4396515_METAG_EMMMMBGC",-0.269900647788043
"TARA_SAMEA4398094_METAG_JHHFDOFF",-0.195795853478763
"TARA_SAMEA4397920_METAG_HCFGADBA",-0.0541103137702636
"MARD_SAMN05216262_REFG_MMP05216262",-0.450714876405636
"TARA_SAMEA2621839_METAG_FOCILNML",-0.127870718633309
"GORG_SAMEA6070216_SAGS_AG894M09",-0.0802337988361656
"MALA_SAMN05422114_METAG_NAJFPNCO",-0.552608518966145
"MARD_SAMN06299115_REFG_MMP06299115",-0.189774382920128
"TARA_SAMEA2619531_METAG_HKBDFOKD",-0.0034351034937183
"TARA_SAMEA2622901_METAG_OJIJLFFE",-0.0213851813200077
"GORG_SAMEA6069922_SAGS_AG893G05",-0.0422248539988002
"TARA_SAMEA2622823_METAG_MLHCOEJP",-0.0393317529606115
"TARA_SAMEA2591074_METAG_BGMPHGLH",-0.557921123429951
"BGEO_SAMN07136637_METAG_DFMFBHGA",0.0113533653800156
"TARA_SAMEA2621509_METAG_JMBCMGEH",-0.024226760462085
"MARD_SAMN05216261_REFG_MMP05216261",-0.146922026751568
"TARA_SAMEA4396941_METAG_LBLFLNAI",-0.261418467378308
"GORG_SAMEA6079776_SAGS_AG430B09",0.0491520452455637
"TARA_SAMEA4397311_METAG_ENPFOOIL",-0.186571897997915
"TARA_SAMN05326650_METAG_MED00127",-0.0747485388423267
"TARA_SAMEA2621839_METAG_MDNNDCPP",0.0258337033744548
"MARD_SAMN06075351_REFG_MMP06075351",-0.104313061448961
"TARA_SAMN05326640_METAG_ANE00001",-0.0005719789882924
"MARD_SAMN04490243_REFG_MMP04490243",-0.195700314770517
"TARA_SAMEA2623135_METAG_BLHAGEJF",-0.0336020006033643
"GORG_SAMEA6076977_SAGS_AG319D09",-0.0763488657364473
"MARD_SAMN04999933_REFG_MMP04999933",-0.727244576410264
"MARD_SAMD00017759_REFG_MMP00017759",-0.0805989069103267
"TARA_SAMEA2622923_METAG_DNGLHAAI",-0.164446520496865
"TARA_SAMEA2619399_METAG_EFLJOKDC",0.0207916219946392
"GORG_SAMEA6068946_SAGS_AG359G09",0.0691956431488644
"TARA_SAMEA4397174_METAG_PCNIEGAM",-0.127762670025251
"BGEO_SAMN07136937_METAG_ADHNFDHJ",-0.0077498745554407
"TARA_SAMN05326651_METAG_RED00030",-0.0425031992695515
"TARA_SAMN05326645_METAG_PSE00073",0.0153085711399943
"TARA_SAMEA4398009_METAG_AFPPAFJA",-0.0883357156419003
"TARA_SAMEA4397445_METAG_HMENGOCD",-0.258130782181722
"TARA_SAMEA2619766_METAG_ECIEHDAN",-0.119077752153622
"MARD_SAMN09522135_REFG_MMP09522135",-0.317050035222429
"TARA_SAMEA2619766_METAG_PGHMOJPG",-0.0634639159810994
"MARD_SAMN10130826_REFG_MMP10130826",-0.202658130840253
"MARD_SAMN08366825_REFG_MMP08366825",-0.0477001917236993
"TARA_SAMEA2619791_METAG_PFJODIKN",-0.106076157043691
"MARD_SAMEA3872803_REFG_MMP3872803",-0.530880934821599
"TARA_SAMEA2619952_METAG_KFKPCKBF",-0.069088998538757
"TARA_SAMEA2622801_METAG_EMDBLGIB",-0.0132076014887643
"TARA_SAMEA2591084_METAG_PFJBCBHJ",-0.0529994401861869
"TARA_SAMEA4396468_METAG_EBLHHBPH",-0.314412151624618
"MARD_SAMN09522136_REFG_MMP09522136",-0.181700939737141
"GORG_SAMEA6070007_SAGS_AG893M20",0.0237904763314836
"MARD_SAMN09236930_REFG_MMP09236930",-0.126657541993063
"TARA_SAMEA2622796_METAG_BOADKHEC",-0.0526409216587263
"GORG_SAMEA6079677_SAGS_AG426L15",0.0495772400782534
"MARD_SAMD00020220_REFG_MMP00020220",-0.119545400002242
"TARA_SAMEA4397295_METAG_JMJMPGEN",-0.0563019256165871
"MARD_SAMN02470933_REFG_MMP02470933",-0.706058640678716
"TARA_SAMEA4397174_METAG_EGMDODDO",-0.247771618251165
"TARA_SAMEA4396424_METAG_KOECLKOP",-0.0217794691850369
"MARD_SAMN09939641_REFG_MMP09939641",-0.331017713117167
"GORG_SAMEA6075668_SAGS_AG390E17",-0.0883327491674729
"TARA_SAMEA4397611_METAG_DKOCJOBL",-0.0784605354977451
"MARD_SAMN05418161_REFG_MMP05418161",-0.354682364234517
"MARD_SAMN06133456_REFG_MMP06133456",-0.131371762889286
"TARA_SAMEA4397489_METAG_KHFCPKOF",-0.0623699441535458
"TARA_SAMEA2623627_METAG_FIPIBJPE",0.0226404658707861
"GORG_SAMEA6079885_SAGS_AG430J04",0.0246455021438779
"TARA_SAMN05326650_METAG_MED00117",-0.0311615477998832
"TARA_SAMEA2621779_METAG_FLBLFKBK",-0.0833341351263659
"TARA_SAMEA2621990_METAG_MCOCAHAH",0.0420016282145276
"GORG_SAMEA6068251_SAGS_AH321G13",-0.0232212858951447
"TARA_SAMEA2622710_METAG_KOHPLGIJ",-0.414396097312477
"MARD_SAMN07811444_REFG_MMP07811444",-0.0636980506390536
"MARD_SAMN04867941_REFG_MMP04867941",-0.636153939209783
"TARA_SAMN05326651_METAG_RED00008",-0.0752387738362499
"TARA_SAMEA4396489_METAG_MDOHJCPP",-0.298423372760429
"GORG_SAMEA6069987_SAGS_AG893L10",0.0364711009600446
"MARD_SAMN09074957_REFG_MMP09074957",-0.249359185767762
"TARA_SAMEA4398315_METAG_AFFNKFDC",-0.208633129147463
"MARD_SAMN04965932_REFG_MMP04965932",-0.195000319302111
"TARA_SAMEA2623116_METAG_MCLFJCFB",-0.124010322610411
"MARD_SAMN02261244_REFG_MMP02261244",0.0018511871074096
"TARA_SAMEA2620828_METAG_HFMANGFL",-0.087803891448754
"TARA_SAMEA4397355_METAG_JCHALJFF",-0.133485823150321
"MARD_SAMN09074954_REFG_MMP09074954",-0.390586613182705
"TARA_SAMEA4397983_METAG_KKNGNCJE",-0.175512302562937
"TARA_SAMEA4397196_METAG_EFAOIEIE",-0.149118896238804
"TARA_SAMEA2621509_METAG_FOAHGEMA",-0.0520102896443788
"TARA_SAMEA2591057_METAG_NHGLBGIG",-0.0944470768168488
"TARA_SAMEA2622336_METAG_NINLODAE",-0.0433481401086905
"MARD_SAMN02261247_REFG_MMP02261247",-0.404629321522114
"TARA_SAMEA2621839_METAG_INGIPFAP",0.0029795836224689
"TARA_SAMEA2622837_METAG_KEABLLDN",-0.0294500261896538
"TARA_SAMEA4397472_METAG_MIOPGKDA",-0.266376875422824
"MARD_SAMN05421637_REFG_MMP05421637",-0.205633035005373
"TARA_SAMEA4396424_METAG_OKLBJAED",0.0102459593122086
"TARA_SAMEA2621092_METAG_IHOOOMPL",-0.471417849676968
"MARD_SAMN00622973_REFG_MMP00622973",-0.418716582524819
"TARA_SAMEA4398094_METAG_NNKMOENM",-0.324946261295452
"TARA_SAMEA2622452_METAG_JJHGFHKE",-0.0198408936788799
"TARA_SAMEA4396941_METAG_JFDOBMBJ",-0.0913956104833272
"TARA_SAMEA4397118_METAG_CEBIIJJH",-0.200159790609578
"GORG_SAMEA6076690_SAGS_AG447P22",0.0372143437633518
"MARD_SAMN02643415_REFG_MMP02643415",-0.0123276758718913
"TARA_SAMN05326647_METAG_ION00009",-0.235876819861878
"MARD_SAMN05444281_REFG_MMP05444281",-0.14442424590727
"TARA_SAMEA4396941_METAG_OENFGICL",-0.188975639688836
"MARD_SAMN02603920_REFG_MMP02603920",-0.0958980894231239
"MARD_SAMN09711903_REFG_MMP09711903",-0.5053572918519
"MARD_SAMN05421720_REFG_MMP05421720",-0.032169676642626
"MARD_SAMN06133355_REFG_MMP06133355",-0.381616011243049
"MARD_SAMD00036663_REFG_MMP00036663",-0.733668197209784
"TARA_SAMN05326647_METAG_ION00006",0.0267475946797913
"TARA_SAMEA4396424_METAG_CPDGLPCG",-0.0840089545907902
"TARA_SAMEA2620824_METAG_MNBKNHDJ",-0.315639833736204
"TARA_SAMEA2622149_METAG_FANDIGEF",0.0193447826363793
"TARA_SAMEA4397215_METAG_HKNGHGKC",-0.0834650800344272
"GORG_SAMEA6071042_SAGS_AG899C10",0.0064783287466807
"TARA_SAMEA2620980_METAG_GLODDDOJ",-0.11333564544628
"TARA_SAMEA2623295_METAG_JCIEMCBA",-0.0319532430409173
"MARD_SAMN09074958_REFG_MMP09074958",-0.327957177851252
"MARD_SAMN06133356_REFG_MMP06133356",-0.334568192765928
"TARA_SAMEA2619531_METAG_HGKJGEEB",-0.166591203381783
"MARD_SAMN06133338_REFG_MMP06133338",-0.523229778497068
"MARD_SAMN02671344_SAGS_MMP02671344",-0.0536034907118065
"MARD_SAMN05017772_REFG_MMP05017772",-0.096903297818478
"MARD_SAMD00009117_REFG_MMP00009117",-0.445154528540332
"GORG_SAMEA6072009_SAGS_AG904O22",-0.0187390915241931
"MARD_SAMN02441415_REFG_MMP02441415",-0.121955347179647
"TARA_SAMEA4396988_METAG_JEDFGPEG",-0.268220526992078
"TARA_SAMEA2623463_METAG_LNFMOOHP",0.0478975206944362
"TARA_SAMEA4397330_METAG_JHJOBGJH",-0.104461794518379
"MARD_SAMN07327679_REFG_MMP07327679",-0.534234651492
"MARD_SAMN09508719_REFG_MMP09508719",-0.11441374301928
"TARA_SAMEA4396515_METAG_PAEGHNPA",-0.215536257443804
"GORG_SAMEA6069648_SAGS_AG892A22",0.0166655552879035
"TARA_SAMEA2622656_METAG_FODMCDIL",-0.0622013009058616
"TARA_SAMEA2623155_METAG_KFKNLCLE",-0.0165044763830338
"TARA_SAMEA4397489_METAG_PFMAJPML",-0.180478794194422
"MARD_SAMN06133457_REFG_MMP06133457",-0.0663293255655218
"TARA_SAMEA2622801_METAG_LKEPJGOM",-0.157320792601442
"MARD_SAMN05818643_REFG_MMP05818643",-0.0753584259960312
"MARD_SAMN08903215_REFG_MMP08903215",-0.11838623343226
"BGEO_SAMN07136788_METAG_AFBPEAAE",-0.437858129975197
"TARA_SAMEA4397215_METAG_LIEKFBNE",-0.0795511288304014
"TARA_SAMEA2622219_METAG_GJKCCBDG",-0.104324462728779
"MARD_SAMN09080319_REFG_MMP09080319",-0.196692637829852
"TARA_SAMEA2622823_METAG_KADFMIEB",-0.0497302771589865
"TARA_SAMEA4397215_METAG_HFKODJIF",0.0140364661175973
"TARA_SAMEA2622801_METAG_JBFOAKCI",-0.0146746853583343
"MARD_SAMEA2752415_REFG_MMP2752415",-0.650213313907752
"MARD_SAMN09075500_REFG_MMP09075500",-0.0914940418293803
"MARD_SAMN02440508_SAGS_MMP02440508",-0.0444467093640046
"TARA_SAMEA2591122_METAG_NMMBMPCC",0.0175703318844719
"TARA_SAMEA4398341_METAG_NELINLKA",0.0050775612663195
"MARD_SAMN05421843_REFG_MMP05421843",-0.223571641530272
"TARA_SAMEA4396424_METAG_DBMPIENH",-0.18734686718485
"TARA_SAMEA2621839_METAG_ANBHOAOJ",-0.0529124939101942
"MARD_SAMD00036590_REFG_MMP00036590",-0.44055690341585
"MARD_SAMEA859881_REFG_MMP859881",-0.375270599088328
"TARA_SAMEA4396496_METAG_HGBPLAFP",-0.207756538569386
"TARA_SAMEA2621242_METAG_AIOKPNEJ",0.0494801597720761
"MARD_SAMD00046758_REFG_MMP00046758",-0.630853829025101
"GORG_SAMEA6069970_SAGS_AG893K07",-0.0919328568663529
"TARA_SAMEA4397023_METAG_JDCBPCFM",-0.193789868823055
"TARA_SAMEA4397586_METAG_ADKHDKBK",-0.329310934986311
"TARA_SAMEA4397072_METAG_EDKOJFOG",-0.0231960714862218
"TARA_SAMEA4397445_METAG_JDEGCGLB",-0.0809397326496442
"GORG_SAMEA6069862_SAGS_AG893A21",0.0454542233012673
"TARA_SAMEA2623886_METAG_LLPNBDAJ",-0.0736041491212519
"GORG_SAMEA6079423_SAGS_AG470K05",-0.0042455412512218
"TARA_SAMEA2622219_METAG_CMEDDACP",-0.0012456292757385
"MARD_SAMN09478228_REFG_MMP09478228",-0.128029592245048
"MARD_SAMD00129508_REFG_MMP00129508",-0.137699591728182
"MARD_SAMN02927978_REFG_MMP02927978",-0.461874102931801
"GORG_SAMEA6069811_SAGS_AG892N06",0.0179244354022374
"TARA_SAMN05326644_METAG_PON00004",-0.0599390667388249
"TARA_SAMEA2622766_METAG_DIHIBLAE",-0.117320408169553
"TARA_SAMEA2619677_METAG_DHGDAHEG",-0.179434409349638
"TARA_SAMEA4397330_METAG_LHLFCDNB",-0.126568068416697
"TARA_SAMEA2622149_METAG_POMOPBBK",-0.0649918131958105
"TARA_SAMEA2621839_METAG_HILMGKBK",-0.0409655137084622
"MARD_SAMN10362944_REFG_MMP10362944",-0.282547832812148
"TARA_SAMEA4398370_METAG_FGEFIPAK",-0.0815429473069504
"MARD_SAMN05504969_REFG_MMP05504969",-0.0858208331198208
"MARD_SAMN05444353_REFG_MMP05444353",-0.060886772907216
"GORG_SAMEA6076134_SAGS_AG410L19",0.0265854633531128
"TARA_SAMEA4397004_METAG_JFHKLEJO",-0.0179342669719613
"MARD_SAMN04488134_REFG_MMP04488134",-0.34651273099621
"TARA_SAMEA4397489_METAG_PKJFCHJO",-0.37505679838721
"TARA_SAMEA4397930_METAG_NJJBNGCP",-0.0833523992460582
"TARA_SAMEA2619677_METAG_GGPMHKAL",-0.178406545346623
"TARA_SAMEA2620339_METAG_JDJMPEKP",-0.0111566613720202
"TARA_SAMEA2623390_METAG_NACNCLMF",-0.0689012094119749
"TARA_SAMEA2591057_METAG_CLOHACDI",-0.112211339778348
"TARA_SAMEA2622710_METAG_NDJFNJPE",-0.0338523132284408
"MARD_SAMN05216234_REFG_MMP05216234",-0.262205019395153
"TARA_SAMEA4398168_METAG_EEEDAEIF",-0.238041274816677
"TARA_SAMEA4398315_METAG_JIDPDINC",-0.498105829983527
"MARD_SAMN08886223_SAGS_MMP08886223",0.0296305806643034
"TARA_SAMEA4397586_METAG_AALDNBDA",-0.153550683255629
"MARD_SAMEA3138990_REFG_MMP3138990",-0.0720724555503456
"MARD_SAMN09487630_REFG_MMP09487630",-0.346056315712953
"MARD_SAMD00000449_REFG_MMP00000449",-0.104016571972217
"MARD_SAMEA2272636_REFG_MMP2272636",-0.686526231829429
"TARA_SAMEA4397072_METAG_BJIAFCAO",-0.0588662781924375
"MARD_SAMN07739585_REFG_MMP07739585",-0.0493193039825263
"TARA_SAMN05326646_METAG_PSW00007",-0.044665115492219
"GORG_SAMEA6069677_SAGS_AG892C18",0.0362815386923115
"TARA_SAMEA4397196_METAG_DBBDHPDM",-0.267372118489583
"MARD_SAMN04489761_REFG_MMP04489761",-0.148896716132559
"TARA_SAMEA2619992_METAG_DKKFMLDK",-0.0690901337052566
"TARA_SAMEA2620967_METAG_PFAAIKDN",-0.185815970823609
"TARA_SAMEA2622716_METAG_FJPBONOE",-0.0842197634230991
"MARD_SAMN09007269_SAGS_MMP09007269",-0.0721125594198349
"MARD_SAMN08886169_SAGS_MMP08886169",-0.0253081194386437
"TARA_SAMEA4397004_METAG_AIPFHCCK",-0.0498071766773068
"TARA_SAMEA2621839_METAG_CHKPNCKL",-0.0594155502670245
"MARD_SAMN08329936_REFG_MMP08329936",-0.555420945743802
"TARA_SAMEA4397842_METAG_DDCMOHCK",0.0425171794422159
"MARD_SAMN02436148_REFG_MMP02436148",-0.335983507793292
"TARA_SAMEA2621536_METAG_ECBGEDBK",0.0165874305402345
"TARA_SAMEA2622801_METAG_GLDMIMJA",-0.006644116968789
"MARD_SAMN09074685_REFG_MMP09074685",-0.425102341205801
"TARA_SAMEA2622765_METAG_CGEGLBBL",-0.0505291689152379
"MARD_SAMN05660691_REFG_MMP05660691",-0.470544296195331
"TARA_SAMEA2623295_METAG_PHBBDDEJ",-0.0319532901182631
"TARA_SAMEA2623463_METAG_BLGGBFLI",0.0723115251158788
"MARD_SAMN05728473_REFG_MMP05728473",-0.26570072229721
"GORG_SAMEA6075917_SAGS_AG414E06",0.0437036288403498
"TARA_SAMN05326650_METAG_MED00015",-0.0504124198401642
"TARA_SAMEA2620120_METAG_CANACJJB",-0.144395689283736
"TARA_SAMEA4398387_METAG_NJONMNKJ",-0.290487744059423
"TARA_SAMEA2622545_METAG_ABOBHLDF",0.0215105919921244
"MALA_SAMN05422107_METAG_EOEMECJL",-0.153466786309507
"GORG_SAMEA6075358_SAGS_AG404A02",0.0061209641420133
"TARA_SAMEA2622545_METAG_NNEAECLE",-0.0399614274482325
"TARA_SAMEA2621551_METAG_FEMOOLBM",-0.0228789033855579
"MARD_SAMN08954523_REFG_MMP08954523",-0.579893001717349
"MARD_SAMN08730605_REFG_MMP08730605",-0.209668125004058
"TARA_SAMEA2620666_METAG_EDMBPCLD",-0.172127709757208
"TARA_SAMEA2619531_METAG_CKCKKEKA",0.0310241540023145
"GORG_SAMEA6074186_SAGS_AG916G20",0.0341700544540904
"MARD_SAMN10231957_REFG_MMP10231957",-0.0075220309669846
"GORG_SAMEA6077964_SAGS_AG337K10",0.0066235248175048
"TARA_SAMEA4397034_METAG_ANPPJHKJ",-0.234155302989324
"TARA_SAMEA2622667_METAG_BMCGBAMJ",-0.0903163355840226
"MARD_SAMN08888560_REFG_MMP08888560",-0.184735013698316
"TARA_SAMEA4397118_METAG_DICAGIIG",-0.223894942545489
"MARD_SAMN09759696_REFG_MMP09759696",-0.176888602261726
"TARA_SAMEA2622690_METAG_CFFCOBCA",-0.0542024506611952
"TARA_SAMN05326646_METAG_PSW00090",-0.0096155785775082
"TARA_SAMEA2622823_METAG_BEFCNFOE",-0.0052930441694053
"MARD_SAMN09762594_REFG_MMP09762594",-0.501123388128407
"MARD_SAMN09759695_REFG_MMP09759695",-0.195174818083061
"TARA_SAMEA2622710_METAG_DBGJLHNK",0.0513714624275062
"TARA_SAMEA4397239_METAG_IKJKOEDG",-0.0315065093301191
"GORG_SAMEA6079738_SAGS_AG426P08",0.0342905138523801
"TARA_SAMN05326650_METAG_MED00040",-0.0316849719875641
"TARA_SAMEA4397536_METAG_HNHPOKJG",-0.542229442045121
"TARA_SAMEA2619376_METAG_EJDLPCAL",0.0086526036546227
"TARA_SAMEA4397983_METAG_NHFCNOHN",-0.150392101289678
"MARD_SAMN08535650_REFG_MMP08535650",-0.476602941746045
"BGEO_SAMN07136710_METAG_IMMBNPOM",-0.286153104122392
"TARA_SAMEA2622766_METAG_FDFJEPOA",0.0095848990062708
"TARA_SAMEA4397472_METAG_PLMEHPPN",-0.19269799465047
"TARA_SAMEA2621075_METAG_KDKFOIAJ",-0.182875769492019
"TARA_SAMEA4396941_METAG_HEODMAFM",-0.115230185377215
"MARD_SAMN04487993_REFG_MMP04487993",-0.222844608385568
"MARD_SAMN08886343_SAGS_MMP08886343",-0.0933940090905492
"TARA_SAMEA2621401_METAG_KKFECFOL",0.0615810411302477
"TARA_SAMN05326650_METAG_MED00044",-0.0654708988510146
"TARA_SAMEA2619766_METAG_JKMOKFGM",-0.0711583122246211
"TARA_SAMEA2620980_METAG_MABDNBMB",-0.10306187565815
"MARD_SAMN02436142_REFG_MMP02436142",-0.0539042185598953
"MARD_SAMN05444004_REFG_MMP05444004",-0.150108045016366
"MARD_SAMN05444143_REFG_MMP05444143",-0.274397609289487
"MARD_SAMN10076538_REFG_MMP10076538",-0.0817754771905741
"TARA_SAMEA4398341_METAG_PGGDNNCO",-0.0780974037940595
"TARA_SAMEA2621551_METAG_HDAJGIEO",-0.0604438873317868
"TARA_SAMEA4397101_METAG_NFHPKJOG",-0.207037818071865
"MARD_SAMN04487990_REFG_MMP04487990",-0.222774865527549
"TARA_SAMEA2622765_METAG_KBILLEND",-0.0490901008983947
"TARA_SAMEA2621232_METAG_JNKIOFLF",0.0045326400141883
"TARA_SAMEA2591074_METAG_BKPFMDCM",-0.0555793528141458
"MARD_SAMN02436141_REFG_MMP02436141",-0.0539654239843228
"MARD_SAMN07327780_REFG_MMP07327780",-0.533270230235213
"GORG_SAMEA6068673_SAGS_AG365B19",0.0204788476931709
"TARA_SAMEA2620570_METAG_LIEAEHFH",-0.0200899766000675
"TARA_SAMEA2620570_METAG_EHBAIJHL",0.0620528179049832
"TARA_SAMEA4397004_METAG_GOJLHACA",-0.209978849724311
"TARA_SAMEA2621254_METAG_JDCAMDEP",-0.11251666585685
"MARD_SAMN02436134_REFG_MMP02436134",-0.211827420474789
"TARA_SAMEA2619531_METAG_GFEDGDLC",-0.0788286556479471
"MARD_SAMN02436116_REFG_MMP02436116",-0.132604414687807
"TARA_SAMEA4397948_METAG_FJPCIEMI",-0.116161049097195
"TARA_SAMN05326647_METAG_ION00007",-0.0937989047350342
"TARA_SAMEA4398341_METAG_BODEGKAP",0.0079368503172388
"TARA_SAMEA4397363_METAG_FLDGJHNH",-0.196246897670248
"TARA_SAMEA4397004_METAG_GDCOLFIP",-0.0019102035597946
"MARD_SAMN09064531_REFG_MMP09064531",-0.352009936019258
"MARD_SAMN06134495_REFG_MMP06134495",-0.441739882520563
"TARA_SAMEA4397196_METAG_OINJKPLG",-0.137521641766349
"MARD_SAMN04488239_REFG_MMP04488239",-0.250351055185913
"TARA_SAMEA2622097_METAG_JNANGMHD",-0.0574400399049529
"TARA_SAMEA2623155_METAG_GKOBEDDH",-0.0349928624853685
"MARD_SAMN04488512_REFG_MMP04488512",-0.249184444342634
"TARA_SAMEA4397747_METAG_HMNAJNKB",-0.226974030322727
"GORG_SAMEA6073581_SAGS_AG913K07",0.0029883822414543
"TARA_SAMEA4397586_METAG_CMLKACDB",-0.199594969569264
"TARA_SAMEA4397730_METAG_BACKMNIB",-0.0306259558163988
"TARA_SAMEA2622822_METAG_CGAFIPGJ",0.0059951309461291
"MARD_SAMN04488125_REFG_MMP04488125",-0.0718099568844029
"TARA_SAMN05326645_METAG_PSE00031",0.0381391460437541
"TARA_SAMEA4397920_METAG_ABHPMBCP",-0.0690265217148796
"TARA_SAMEA2621300_METAG_KIBCEGBG",-0.0509363200865462
"TARA_SAMEA2619399_METAG_DBNMHHPA",0.013306096788452
"TARA_SAMEA2620666_METAG_FNJFHECO",-0.231474743270642
"TARA_SAMEA4398176_METAG_MOBMCDLB",-0.218110587003456
"MALA_SAMN05422226_METAG_EJEPAIKM",-0.193209434643624
"GORG_SAMEA6075158_SAGS_AG349D08",-0.0004723562428193
"TARA_SAMEA2621502_METAG_PCENCBGB",-0.229762067179692
"TARA_SAMEA4396496_METAG_FNFDMJKC",-0.0138469557685277
"TARA_SAMEA2623116_METAG_OLAOEOMG",0.0111270705500276
"TARA_SAMEA2621021_METAG_DLAKHKMF",-0.0572711692067189
"GORG_SAMEA6070264_SAGS_AG894P13",-0.0411023604494524
"TARA_SAMEA2623295_METAG_FPIBAKPA",-0.0547369392860843
"MARD_SAMN08886115_SAGS_MMP08886115",0.0103141650686166
"TARA_SAMEA2620980_METAG_EDCALDMI",-0.0722888029272589
"MARD_SAMEA4034450_REFG_MMP4034450",-0.188906519391263
"TARA_SAMEA2619667_METAG_AAFDDJJN",-0.0530156628457078
"TARA_SAMEA2619766_METAG_NIKCOOOI",-0.0961020641005491
"MARD_SAMN02469978_REFG_MMP02469978",-0.0616944404288472
"TARA_SAMEA4397472_METAG_CFGONHJG",-0.228061793430492
"MARD_SAMN02745165_REFG_MMP02745165",-0.103731111694632
"MARD_SAMN08683338_REFG_MMP08683338",-0.654594278378059
"TARA_SAMEA4398238_METAG_AIJMAKNN",-0.280649263502238
"TARA_SAMEA4397330_METAG_AJIEMPFL",-0.227175216178481
"TARA_SAMEA2622733_METAG_EGPAJFLD",-0.0561734896930143
"MARD_SAMN04488569_REFG_MMP04488569",-0.34280545139482
"TARA_SAMEA2622658_METAG_PNALDEAO",0.0272769536138956
"MARD_SAMN09625553_REFG_MMP09625553",-0.362719811860241
"MARD_SAMN04488129_REFG_MMP04488129",-0.110686375036012
"TARA_SAMEA2619952_METAG_GFIFJINL",-0.0198170504526951
"TARA_SAMEA2591122_METAG_JMBIKMLF",0.0400294227951588
"MARD_SAMN05444415_REFG_MMP05444415",-0.0854637220584245
"MARD_SAMN02436150_REFG_MMP02436150",-0.45287645416489
"TARA_SAMEA2621528_METAG_PEEFNHOK",-0.144669950814409
"BGEO_SAMN07136562_METAG_CDGBKGGL",-0.0067765223982193
"TARA_SAMEA2620812_METAG_BLLOGHKP",-0.168602756770088
"TARA_SAMN05326647_METAG_ION00015",-0.0715830103903147
"TARA_SAMEA2620980_METAG_LIFHMBKJ",-0.0337653813050539
"GORG_SAMEA6077629_SAGS_AG333G15",0.0418710737607829
"TARA_SAMEA4397295_METAG_DFNFENKD",-0.339873203796628
"MARD_SAMN08886171_SAGS_MMP08886171",-0.0106960839639882
"MARD_SAMN04488540_REFG_MMP04488540",-0.894083304658149
"TARA_SAMEA2620980_METAG_PHDNNOPL",-0.0793111050819688
"TARA_SAMEA4397948_METAG_OCHNNAGN",-0.282489749573835
"MARD_SAMN06699246_REFG_MMP06699246",0.0388917776337179
"MARD_SAMN05969900_REFG_MMP05969900",-0.204705067543393
"MARD_SAMD00041794_REFG_MMP00041794",-0.550349835974895
"MARD_SAMN04488526_REFG_MMP04488526",-0.124117358920528
"MALA_SAMN05422127_METAG_BMMMIACD",-0.186476026937217
"TARA_SAMEA4397330_METAG_KLOKAHBC",-0.198865570750834
"TARA_SAMN05326640_METAG_ANE00011",-0.117663341968234
"GORG_SAMEA6075658_SAGS_AG390E04",0.069227187872215
"MARD_SAMN07818924_REFG_MMP07818924",-0.636080650059843
"TARA_SAMEA2622800_METAG_DMJBLPMO",0.0155612803246969
"TARA_SAMEA2621779_METAG_CHFNGBLD",-0.0493859879527973
"MARD_SAMN04488043_REFG_MMP04488043",-0.238895821112674
"TARA_SAMEA2619907_METAG_LDDKJPDE",-0.116462256720102
"TARA_SAMEA2619815_METAG_NCFDDDLL",-0.247414322606233
"MARD_SAMN04487987_REFG_MMP04487987",-0.147962121661191
"TARA_SAMN05326641_METAG_ANW00019",-0.085760839067004
"TARA_SAMEA4397426_METAG_NOKGLLBA",-0.250227326318001
"TARA_SAMEA2623627_METAG_EEHCIPFL",-0.0066536626107581
"TARA_SAMEA2619840_METAG_CMIEEJHO",-0.0632540431798087
"MARD_SAMN02643424_REFG_MMP02643424",-0.0942979492894054
"TARA_SAMEA2621839_METAG_NEIJCBGE",-0.004126288157646
"TARA_SAMEA4398296_METAG_PCOLMPAO",-0.112154206428814
"TARA_SAMEA2623907_METAG_PJCNPLHD",-0.238727860208081
"TARA_SAMEA2623155_METAG_EPLECKIF",-0.0726424038261639
"TARA_SAMEA2622219_METAG_HPMPIAJL",-0.0828902896072514
"MARD_SAMN04488040_REFG_MMP04488040",-0.260418197482987
"MARD_SAMN02436155_REFG_MMP02436155",-0.165108727205539
"TARA_SAMEA4397859_METAG_HIMODPNH",-0.157108876443422
"TARA_SAMEA4397295_METAG_NOICPOFE",-0.0961397842346828
"MARD_SAMN09916314_REFG_MMP09916314",-0.397370349555195
"TARA_SAMEA2622766_METAG_CEBMDDGC",-0.0134732354784695
"MARD_SAMN09509804_REFG_MMP09509804",-0.312451976696201
"TARA_SAMN05326651_METAG_RED00006",-0.0914489502615253
"MARD_SAMN02261258_REFG_MMP02261258",-0.167351530951909
"MARD_SAMEA3368557_SAGS_MMP3368557",0.0215034068672779
